filename,aligner,dseq
ENSG00000000003.fasta,reverse,0.00651130911583276
ENSG00000000003.fasta,clustalo,0.00445510623714873
ENSG00000000003.fasta,macse,0.00651130911583276
ENSG00000000003.fasta,mafft,0.00651130911583276
ENSG00000000003.fasta,prank,0.00651130911583276
ENSG00000000005.fasta,reverse,0.000261506276150628
ENSG00000000005.fasta,clustalo,0.00183054393305439
ENSG00000000005.fasta,macse,0.000261506276150628
ENSG00000000005.fasta,mafft,0.000261506276150628
ENSG00000000005.fasta,prank,0.000261506276150628
ENSG00000000460.fasta,reverse,0.001272762874486
ENSG00000000460.fasta,clustalo,0.000685333855492461
ENSG00000000460.fasta,macse,0.00362247895046015
ENSG00000000460.fasta,mafft,0.00244762091247308
ENSG00000000460.fasta,prank,0.00362247895046015
ENSG00000000938.fasta,reverse,0.000161446561188247
ENSG00000000938.fasta,clustalo,0.00209880529544721
ENSG00000000938.fasta,macse,0.00113012592831773
ENSG00000000938.fasta,mafft,0.000161446561188247
ENSG00000000938.fasta,prank,0.00113012592831773
ENSG00000001084.fasta,reverse,0.000138389150290617
ENSG00000001084.fasta,clustalo,0.000138389150290617
ENSG00000001084.fasta,macse,0.000138389150290617
ENSG00000001084.fasta,mafft,0.000138389150290617
ENSG00000001084.fasta,prank,0.000138389150290617
ENSG00000001460.fasta,reverse,0.00503410198116272
ENSG00000001460.fasta,clustalo,0.138518999675219
ENSG00000001460.fasta,macse,0.00665800584605391
ENSG00000001460.fasta,mafft,0.0371873985060084
ENSG00000001460.fasta,prank,0.00016239038648912
ENSG00000001561.fasta,reverse,0.00019669551534225
ENSG00000001561.fasta,clustalo,0.12765538945712
ENSG00000001561.fasta,macse,0.00019669551534225
ENSG00000001561.fasta,mafft,0.00019669551534225
ENSG00000001561.fasta,prank,0.00019669551534225
ENSG00000001617.fasta,reverse,0.0115100316789863
ENSG00000001617.fasta,clustalo,0.0676874340021119
ENSG00000001617.fasta,macse,0.063674762407603
ENSG00000001617.fasta,mafft,0.068532206969377
ENSG00000001617.fasta,prank,0.00327349524815206
ENSG00000001630.fasta,reverse,0.00384970742223591
ENSG00000001630.fasta,clustalo,0.0583615645210964
ENSG00000001630.fasta,macse,0.0583615645210964
ENSG00000001630.fasta,mafft,0.0583615645210964
ENSG00000001630.fasta,prank,0.000153988296889436
ENSG00000001631.fasta,reverse,0.000792393026941363
ENSG00000001631.fasta,clustalo,0.00599954720398461
ENSG00000001631.fasta,macse,0.00215078107312656
ENSG00000001631.fasta,mafft,0.000792393026941363
ENSG00000001631.fasta,prank,0.015508263527281
ENSG00000002016.fasta,reverse,0.00138999205718824
ENSG00000002016.fasta,clustalo,0.00258141382049245
ENSG00000002016.fasta,macse,0.00138999205718824
ENSG00000002016.fasta,mafft,0.000198570293884035
ENSG00000002016.fasta,prank,0.00138999205718824
ENSG00000002330.fasta,reverse,0.000494071146245059
ENSG00000002330.fasta,clustalo,0.000494071146245059
ENSG00000002330.fasta,macse,0.000494071146245059
ENSG00000002330.fasta,mafft,0.000494071146245059
ENSG00000002330.fasta,prank,0.000494071146245059
ENSG00000002549.fasta,reverse,0.000161603102779573
ENSG00000002549.fasta,clustalo,0.000161603102779573
ENSG00000002549.fasta,macse,0.000161603102779573
ENSG00000002549.fasta,mafft,0.000161603102779573
ENSG00000002549.fasta,prank,0.000161603102779573
ENSG00000002587.fasta,reverse,0.0159206275957545
ENSG00000002587.fasta,clustalo,0.0588371019843101
ENSG00000002587.fasta,macse,0.0606829718504845
ENSG00000002587.fasta,mafft,0.0606829718504845
ENSG00000002587.fasta,prank,0.0131518227964928
ENSG00000002745.fasta,reverse,0.000307881773399015
ENSG00000002745.fasta,clustalo,0.0501847290640394
ENSG00000002745.fasta,macse,0.0501847290640394
ENSG00000002745.fasta,mafft,0.0446428571428571
ENSG00000002745.fasta,prank,0.0446428571428571
ENSG00000002834.fasta,reverse,0.000369276218611521
ENSG00000002834.fasta,clustalo,0.000369276218611521
ENSG00000002834.fasta,macse,0.000369276218611521
ENSG00000002834.fasta,mafft,0.000369276218611521
ENSG00000002834.fasta,prank,0.000369276218611521
ENSG00000002933.fasta,reverse,0.00600505689001264
ENSG00000002933.fasta,clustalo,0.000316055625790139
ENSG00000002933.fasta,macse,0.00600505689001264
ENSG00000002933.fasta,mafft,0.00600505689001264
ENSG00000002933.fasta,prank,0.00600505689001264
ENSG00000003056.fasta,reverse,0.000269978401727862
ENSG00000003056.fasta,clustalo,0.000269978401727862
ENSG00000003056.fasta,macse,0.000269978401727862
ENSG00000003056.fasta,mafft,0.000269978401727862
ENSG00000003056.fasta,prank,0.000269978401727862
ENSG00000003137.fasta,reverse,0.000162548764629389
ENSG00000003137.fasta,clustalo,0.00308842652795839
ENSG00000003137.fasta,macse,0.00308842652795839
ENSG00000003137.fasta,mafft,0.000162548764629389
ENSG00000003137.fasta,prank,0.000162548764629389
ENSG00000003402.fasta,reverse,0.00398023606917376
ENSG00000003402.fasta,clustalo,0.0149601976393083
ENSG00000003402.fasta,macse,0.00617622838320066
ENSG00000003402.fasta,mafft,0.00233324183365358
ENSG00000003402.fasta,prank,0.0882514411199561
ENSG00000003436.fasta,reverse,0.00028328611898017
ENSG00000003436.fasta,clustalo,0.00028328611898017
ENSG00000003436.fasta,macse,0.00028328611898017
ENSG00000003436.fasta,mafft,0.00028328611898017
ENSG00000003436.fasta,prank,0.00028328611898017
ENSG00000003509.fasta,reverse,0.00221238938053097
ENSG00000003509.fasta,clustalo,0.000170183798502383
ENSG00000003509.fasta,macse,0.00153165418652144
ENSG00000003509.fasta,mafft,0.000170183798502383
ENSG00000003509.fasta,prank,0.000170183798502383
ENSG00000003756.fasta,reverse,0.00195192110129443
ENSG00000003756.fasta,clustalo,0.0259913704540785
ENSG00000003756.fasta,macse,0.0362646394082597
ENSG00000003756.fasta,mafft,0.0249640435586604
ENSG00000003756.fasta,prank,0.00277378261762893
ENSG00000003987.fasta,reverse,0.000126135216952573
ENSG00000003987.fasta,clustalo,0.000126135216952573
ENSG00000003987.fasta,macse,0.000126135216952573
ENSG00000003987.fasta,mafft,0.000126135216952573
ENSG00000003987.fasta,prank,0.000126135216952573
ENSG00000004059.fasta,reverse,0.00365344467640919
ENSG00000004059.fasta,clustalo,0.304279749478079
ENSG00000004059.fasta,macse,0.252087682672234
ENSG00000004059.fasta,mafft,0.252087682672234
ENSG00000004059.fasta,prank,0.00991649269311065
ENSG00000004139.fasta,reverse,0.000114836931557189
ENSG00000004139.fasta,clustalo,0.000803858520900322
ENSG00000004139.fasta,macse,0.000803858520900322
ENSG00000004139.fasta,mafft,0.000114836931557189
ENSG00000004139.fasta,prank,0.0745291685806155
ENSG00000004142.fasta,reverse,0.000225428313796213
ENSG00000004142.fasta,clustalo,0.000225428313796213
ENSG00000004142.fasta,macse,0.000225428313796213
ENSG00000004142.fasta,mafft,0.000225428313796213
ENSG00000004142.fasta,prank,0.113841298467087
ENSG00000004468.fasta,reverse,0.000279485746226942
ENSG00000004468.fasta,clustalo,0.00531022917831191
ENSG00000004468.fasta,macse,0.00531022917831191
ENSG00000004468.fasta,mafft,0.0019564002235886
ENSG00000004468.fasta,prank,0.000279485746226942
ENSG00000004487.fasta,reverse,0.000670755078574166
ENSG00000004487.fasta,clustalo,0.00316213108470678
ENSG00000004487.fasta,macse,0.000670755078574166
ENSG00000004487.fasta,mafft,0.000670755078574166
ENSG00000004487.fasta,prank,0.00986968187044845
ENSG00000004776.fasta,reverse,0.0252692626346313
ENSG00000004776.fasta,clustalo,0.480115990057995
ENSG00000004776.fasta,macse,0.0327257663628832
ENSG00000004776.fasta,mafft,0.148715824357912
ENSG00000004776.fasta,prank,0.00787075393537697
ENSG00000004779.fasta,reverse,0.000531914893617021
ENSG00000004779.fasta,clustalo,0.000531914893617021
ENSG00000004779.fasta,macse,0.00372340425531915
ENSG00000004779.fasta,mafft,0.000531914893617021
ENSG00000004779.fasta,prank,0.00372340425531915
ENSG00000004799.fasta,reverse,0.00683338179703402
ENSG00000004799.fasta,clustalo,0.0443442861296889
ENSG00000004799.fasta,macse,0.0225356208200058
ENSG00000004799.fasta,mafft,0.00683338179703402
ENSG00000004799.fasta,prank,0.0521954056411748
ENSG00000004809.fasta,reverse,0.000144258511252164
ENSG00000004809.fasta,clustalo,0.00187536064627813
ENSG00000004809.fasta,macse,0.00100980957876515
ENSG00000004809.fasta,mafft,0.000144258511252164
ENSG00000004809.fasta,prank,0.00100980957876515
ENSG00000004838.fasta,reverse,0.000175932441942294
ENSG00000004838.fasta,clustalo,0.000175932441942294
ENSG00000004838.fasta,macse,0.000175932441942294
ENSG00000004838.fasta,mafft,0.000175932441942294
ENSG00000004838.fasta,prank,0.000175932441942294
ENSG00000004864.fasta,reverse,0.000120918984280532
ENSG00000004864.fasta,clustalo,0.000120918984280532
ENSG00000004864.fasta,macse,0.000120918984280532
ENSG00000004864.fasta,mafft,0.000120918984280532
ENSG00000004864.fasta,prank,0.000120918984280532
ENSG00000004961.fasta,reverse,0.00033921302578019
ENSG00000004961.fasta,clustalo,0.305630936227951
ENSG00000004961.fasta,macse,0.293419267299864
ENSG00000004961.fasta,mafft,0.328018995929444
ENSG00000004961.fasta,prank,0.00033921302578019
ENSG00000004975.fasta,reverse,0.000561797752808989
ENSG00000004975.fasta,clustalo,0.0675280898876404
ENSG00000004975.fasta,macse,0.0567415730337079
ENSG00000004975.fasta,mafft,0.0670786516853933
ENSG00000004975.fasta,prank,0.000112359550561798
ENSG00000005020.fasta,reverse,0.000245700245700246
ENSG00000005020.fasta,clustalo,0.00319410319410319
ENSG00000005020.fasta,macse,0.00171990171990172
ENSG00000005020.fasta,mafft,0.000245700245700246
ENSG00000005020.fasta,prank,0.335380835380835
ENSG00000005022.fasta,reverse,0.00550405561993047
ENSG00000005022.fasta,clustalo,0.0107184241019699
ENSG00000005022.fasta,macse,0.0159327925840093
ENSG00000005022.fasta,mafft,0.00724217844727694
ENSG00000005022.fasta,prank,0.00724217844727694
ENSG00000005100.fasta,reverse,0.000117591721542803
ENSG00000005100.fasta,clustalo,0.00152869238005644
ENSG00000005100.fasta,macse,0.000823142050799624
ENSG00000005100.fasta,mafft,0.000117591721542803
ENSG00000005100.fasta,prank,0.000823142050799624
ENSG00000005102.fasta,reverse,0.000330469266358229
ENSG00000005102.fasta,clustalo,0.000330469266358229
ENSG00000005102.fasta,macse,0.000330469266358229
ENSG00000005102.fasta,mafft,0.000330469266358229
ENSG00000005102.fasta,prank,0.000330469266358229
ENSG00000005189.fasta,reverse,0.000102669404517454
ENSG00000005189.fasta,clustalo,0.000102669404517454
ENSG00000005189.fasta,macse,0.000102669404517454
ENSG00000005189.fasta,mafft,0.000102669404517454
ENSG00000005189.fasta,prank,0.000102669404517454
ENSG00000005194.fasta,reverse,0.000277161862527716
ENSG00000005194.fasta,clustalo,0.000277161862527716
ENSG00000005194.fasta,macse,0.000277161862527716
ENSG00000005194.fasta,mafft,0.000277161862527716
ENSG00000005194.fasta,prank,0.000277161862527716
ENSG00000005238.fasta,reverse,0.000159134309357097
ENSG00000005238.fasta,clustalo,0.0564926798217696
ENSG00000005238.fasta,macse,0.000159134309357097
ENSG00000005238.fasta,mafft,0.00206874602164227
ENSG00000005238.fasta,prank,0.000159134309357097
ENSG00000005243.fasta,reverse,0.00266768292682927
ENSG00000005243.fasta,clustalo,0.0415396341463415
ENSG00000005243.fasta,macse,0.0369664634146341
ENSG00000005243.fasta,mafft,0.0369664634146341
ENSG00000005243.fasta,prank,0.00038109756097561
ENSG00000005302.fasta,reverse,0.00308241401687216
ENSG00000005302.fasta,clustalo,0.00308241401687216
ENSG00000005302.fasta,macse,0.00308241401687216
ENSG00000005302.fasta,mafft,0.000162232316677482
ENSG00000005302.fasta,prank,0.00308241401687216
ENSG00000005421.fasta,reverse,0.000212224108658744
ENSG00000005421.fasta,clustalo,0.000212224108658744
ENSG00000005421.fasta,macse,0.000212224108658744
ENSG00000005421.fasta,mafft,0.000212224108658744
ENSG00000005421.fasta,prank,0.000212224108658744
ENSG00000005448.fasta,reverse,0.000226654578422484
ENSG00000005448.fasta,clustalo,0.000226654578422484
ENSG00000005448.fasta,macse,0.000226654578422484
ENSG00000005448.fasta,mafft,0.000226654578422484
ENSG00000005448.fasta,prank,0.000226654578422484
ENSG00000005513.fasta,reverse,0.00127458120903132
ENSG00000005513.fasta,clustalo,0.000182083029861617
ENSG00000005513.fasta,macse,0.000182083029861617
ENSG00000005513.fasta,mafft,0.000182083029861617
ENSG00000005513.fasta,prank,0.000182083029861617
ENSG00000005812.fasta,reverse,0.000199044585987261
ENSG00000005812.fasta,clustalo,0.000199044585987261
ENSG00000005812.fasta,macse,0.000199044585987261
ENSG00000005812.fasta,mafft,0.000199044585987261
ENSG00000005812.fasta,prank,0.000199044585987261
ENSG00000005882.fasta,reverse,0.000204415372035977
ENSG00000005882.fasta,clustalo,0.00143090760425184
ENSG00000005882.fasta,macse,0.000204415372035977
ENSG00000005882.fasta,mafft,0.000204415372035977
ENSG00000005882.fasta,prank,0.000204415372035977
ENSG00000005981.fasta,reverse,0.000204164965291956
ENSG00000005981.fasta,clustalo,0.000204164965291956
ENSG00000005981.fasta,macse,0.000204164965291956
ENSG00000005981.fasta,mafft,0.000204164965291956
ENSG00000005981.fasta,prank,0.000204164965291956
ENSG00000006007.fasta,reverse,0.00125628140703518
ENSG00000006007.fasta,clustalo,0.021356783919598
ENSG00000006007.fasta,macse,0.021356783919598
ENSG00000006007.fasta,mafft,0.021356783919598
ENSG00000006007.fasta,prank,0.000251256281407035
ENSG00000006015.fasta,reverse,0.000335120643431635
ENSG00000006015.fasta,clustalo,0.0526139410187668
ENSG00000006015.fasta,macse,0.000335120643431635
ENSG00000006015.fasta,mafft,0.000335120643431635
ENSG00000006015.fasta,prank,0.000335120643431635
ENSG00000006025.fasta,reverse,0.0011896046852123
ENSG00000006025.fasta,clustalo,9.15080527086384e-05
ENSG00000006025.fasta,macse,0.000823572474377745
ENSG00000006025.fasta,mafft,9.15080527086384e-05
ENSG00000006025.fasta,prank,9.15080527086384e-05
ENSG00000006042.fasta,reverse,0.000364431486880466
ENSG00000006042.fasta,clustalo,0.000364431486880466
ENSG00000006042.fasta,macse,0.000364431486880466
ENSG00000006042.fasta,mafft,0.000364431486880466
ENSG00000006042.fasta,prank,0.000364431486880466
ENSG00000006062.fasta,reverse,0.000558659217877095
ENSG00000006062.fasta,clustalo,7.98084596967278e-05
ENSG00000006062.fasta,macse,7.98084596967278e-05
ENSG00000006062.fasta,mafft,7.98084596967278e-05
ENSG00000006062.fasta,prank,7.98084596967278e-05
